Agua,QualidadeAgua,Energia,TotalCasaBanho,CasaBanhoFuncional,Longitude,Latitude,CondicoesMinimas
0,0,0,2,1,35.21736111111111,-16.500555555555554,1
0,0,0,1,1,35.67961111111111,-17.288972222222224,1
0,0,0,4,1,35.78744722222222,-17.443344444444445,1
0,0,0,1,1,35.717333333333336,-17.586580555555553,1
0,0,0,1,1,35.83580555555556,-17.108111111111114,1
0,0,0,1,1,35.52155555555555,-16.7145,1
0,0,0,1,1,35.56475,-16.671000000000003,1
0,0,0,0,0,35.64672222222222,-17.422444444444444,0
0,0,0,0,0,35.44197222222222,-17.432861111111112,0
1,2,0,1,1,35.36377777777778,-17.406805555555554,1
1,2,0,0,0,37.14091666666667,-17.581722222222222,1
0,0,0,0,0,37.233,-17.695,0
0,0,1,2,1,37.028416666666665,-17.494055555555555,1
0,0,0,0,0,36.95155555555556,-17.545,0
0,0,0,0,0,36.94852777777778,-17.253777777777778,0
0,0,0,0,0,36.99344444444444,-17.276555555555554,0
1,2,0,0,0,37.22236111111111,-17.521472222222222,1
0,0,0,0,0,37.242,-17.638194444444444,0
1,2,0,2,1,37.19894444444444,-17.459888888888887,1
0,0,0,0,0,37.18241666666666,-17.621555555555556,0
0,0,0,0,0,37.337138888888894,-17.62291666666667,0
0,0,0,0,0,37.31841666666667,-17.6445,0
0,0,0,0,0,37.280166666666666,-17.68186111111111,0
0,0,0,0,0,37.31575,-17.580277777777777,0
0,0,0,0,0,37.15558333333333,-17.481194444444444,0
0,0,0,0,0,37.268166666666666,-17.670722222222224,0
0,0,0,0,0,37.26391666666667,-17.61777777777778,0
0,0,0,0,0,37.147416666666665,-17.514694444444444,0
0,0,0,0,0,37.190888888888885,-17.439333333333334,0
0,0,0,0,0,37.25383333333333,-17.681416666666667,0
1,1,1,1,1,37.21036111111111,-17.693444444444445,1
0,0,0,0,0,37.27183333333333,-17.567833333333333,0
0,0,0,0,0,37.08305555555556,-17.47472222222222,0
0,0,0,0,0,37.35447222222222,-17.62911111111111,0
0,0,0,0,0,37.04644444444444,-17.240194444444445,0
0,0,0,0,0,37.108694444444446,-17.345277777777778,0
0,0,0,0,0,37.017,-17.514694444444444,0
0,0,0,0,0,37.09338888888889,-17.41952777777778,0
0,0,0,0,0,37.23569444444445,-17.546722222222225,0
0,0,0,3,1,37.12031944444445,-17.63722222222222,1
0,0,0,0,0,37.23486111111112,-17.524472222222222,0
0,0,0,0,0,36.95022222222222,-17.489805555555556,0
0,0,0,0,0,36.94186111111111,-17.285472222222225,0
0,0,0,0,0,36.99605555555556,-17.297500000000003,0
0,0,0,0,0,36.90625,-17.541305555555557,0
0,0,0,0,0,37.08083333333334,-17.458166666666667,0
0,0,0,0,0,37.01552777777778,-17.259333333333334,0
0,0,0,0,0,37.05158333333333,-16.156777777777776,0
0,0,0,0,0,36.862722222222224,-15.945,0
0,0,0,0,0,37.07222222222222,-16.073249999999998,0
1,2,0,0,0,37.11305555555556,-16.16519444444444,1
0,0,0,0,0,37.07722222222223,-15.938222222222224,0
0,0,0,0,0,36.812527777777774,-16.026722222222222,0
0,0,0,0,0,36.79230555555555,-15.618611111111113,0
0,0,0,0,0,36.91522222222222,-15.62302777777778,0
0,0,0,0,0,37.02786111111111,-16.02911111111111,0
0,0,0,0,0,36.81866666666667,-16.087027777777777,0
0,0,0,0,0,37.052527777777776,-16.05816666666667,0
0,0,0,0,0,37.10486111111111,-15.964777777777776,0
0,0,0,0,0,36.97561111111112,-16.033027777777775,0
0,0,0,0,0,36.86905555555556,-16.05891666666667,0
0,0,0,0,0,36.51133333333333,-17.462805555555555,0
0,0,0,1,1,36.55315,-17.34612222222222,1
0,0,0,1,1,36.96696666666667,-17.684380555555556,1
0,0,0,1,1,36.60877777777778,-17.703444444444443,1
0,0,0,1,1,36.61816666666667,-17.611083333333333,1
0,0,0,1,1,36.71991666666667,-17.366833333333332,1
0,0,0,1,1,36.53080555555555,-17.34977222222222,1
0,0,0,0,0,36.58313888888889,-17.331511111111112,0
0,0,0,0,0,36.60461388888889,-17.446619444444444,0
1,2,0,0,0,36.67091666666666,-17.522666666666666,1
0,0,0,0,0,36.946666666666665,-17.699722222222224,0
0,0,0,0,0,36.71398333333334,-17.53913888888889,0
0,0,0,0,0,36.85544444444445,-17.46097222222222,0
0,0,0,0,0,36.64061944444445,-17.547222222222224,0
0,0,0,0,0,38.706694444444445,-17.054166666666667,0
0,0,0,0,0,38.44297222222222,-16.926472222222223,0
0,0,0,2,1,38.071333333333335,-16.951138888888888,1
0,0,0,2,1,38.29277777777778,-16.974999999999998,1
0,0,0,2,1,38.20016666666667,-16.93288888888889,1
0,0,0,2,1,38.540277777777774,-17.105444444444444,1
1,2,0,2,1,38.22680555555556,-17.168055555555558,1
0,0,0,2,1,38.190861111111104,-17.124666666666666,1
1,2,0,1,1,38.15211111111111,-17.062250000000002,1
0,0,0,2,1,39.00508333333333,-16.848388888888888,1
1,2,0,2,1,38.56183333333333,-17.015558333333335,1
0,0,0,2,1,38.47891666666667,-16.816333333333333,1
0,0,0,2,1,39.02136111111111,-16.708388888888887,1
1,2,0,2,1,38.45447222222222,-16.881333333333334,1
0,0,0,2,1,38.58166666666667,-16.812944444444444,1
0,0,0,2,1,38.76102777777778,-16.621000000000002,1
0,0,0,2,1,39.032225,-16.90305833333333,1
0,0,0,2,1,38.52995,-16.352625,1
0,0,0,2,1,38.200075000000005,-17.25025,1
0,0,0,2,1,38.62833611111111,-16.954055555555556,1
0,0,0,2,1,38.57105555555556,-16.97297222222222,1
0,0,0,2,1,38.642780555555554,-16.916700000000002,1
0,0,0,2,1,38.78350833333333,-16.914388888888887,1
0,0,0,2,1,38.96676666666667,-16.612583333333333,1
0,0,0,2,1,38.24586111111111,-17.083341666666666,1
0,0,0,2,1,38.80372222222222,-17.050005555555558,1
0,0,0,2,1,38.55301111111111,-16.843799999999998,1
0,0,0,2,1,38.770069444444445,-17.00145,1
1,2,0,0,0,38.99058333333333,-16.78175,1
0,0,0,2,1,38.84336111111112,-16.848777777777777,1
0,0,0,0,0,39.01188888888889,-16.992583333333336,0
0,0,0,0,0,38.85322222222222,-17.03891666666667,0
0,0,0,0,0,38.57103333333334,-16.398925,0
0,0,0,0,0,38.86630555555556,-16.600044444444446,0
1,2,0,0,0,38.829972222222224,-16.700094444444442,1
1,2,0,2,1,39.05018888888888,-16.88163888888889,1
0,0,0,0,0,38.9715,-16.538777777777778,0
0,0,0,0,0,38.69958333333333,-16.959,0
0,0,0,0,0,38.92394722222222,-16.32448888888889,0
0,0,0,0,0,38.84838888888889,-16.754527777777778,0
0,0,0,0,0,38.64275,-17.000305555555556,0
0,0,0,0,0,38.80166666666666,-16.94311111111111,0
0,0,0,0,0,38.60258611111112,-16.429036111111113,0
0,0,0,2,1,38.23686111111111,-17.11675,1
1,2,0,0,0,38.812777777777775,-16.778138888888886,1
0,0,0,0,0,38.13651111111111,-17.05261666666667,0
0,0,0,0,0,39.06680555555556,-16.77638888888889,0
0,0,0,0,0,38.709944444444446,-16.890055555555556,0
0,0,0,2,1,38.47055555555556,-16.859250000000003,1
1,2,0,2,1,38.52744444444444,-16.798638888888892,1
1,2,0,2,1,36.23347222222223,-17.235972222222223,1
1,2,0,2,1,35.92069444444444,-17.090694444444445,1
1,2,0,2,1,35.99883333333334,-16.941277777777778,1
1,2,0,2,1,36.12636111111111,-17.128972222222224,1
1,2,0,2,1,36.17216666666666,-16.916972222222224,1
1,2,0,2,1,36.17525,-16.67138888888889,1
1,2,0,2,1,36.951,-16.162916666666664,1
1,2,0,2,1,36.15658333333333,-16.775166666666667,1
1,2,0,2,1,35.332888888888895,-17.306222222222225,1
1,2,0,2,1,36.34863888888889,-17.171166666666668,1
1,2,0,2,1,35.90877777777778,-17.110166666666668,1
1,2,0,3,1,36.97394444444445,-16.71238888888889,1
1,2,0,2,1,36.09852777777778,-16.164777777777775,1
1,2,0,2,1,36.30005555555555,-17.43872222222222,1
1,2,0,2,1,36.04825,-16.78611111111111,1
1,2,0,2,1,36.90633333333333,-16.131611111111113,1
1,2,0,2,1,36.89972222222222,-17.802972222222223,1
1,2,0,2,1,36.89866666666666,-17.717333333333332,1
1,2,0,2,1,36.033277777777776,-17.41547222222222,1
1,2,0,2,1,36.91366666666666,-17.565055555555556,1
1,2,0,3,1,36.16138888888889,-18.490666666666662,1
1,2,0,3,1,36.205000000000005,-18.25647222222222,1
0,0,0,3,1,36.21627777777778,-18.399,1
0,0,0,3,1,36.323888888888895,-18.497222222222224,1
0,0,0,3,1,36.03361111111111,-18.126944444444444,1
0,0,0,3,1,36.1,-18.23361111111112,1
1,2,0,3,1,36.10916666666667,-18.135277777777777,1
0,0,0,3,1,36.18055555555555,-18.30361111111112,1
0,0,0,3,1,36.17222222222222,-18.26888888888889,1
0,0,0,5,1,37.78722222222222,-17.125666666666667,1
1,2,0,3,1,37.723444444444446,-17.46875,1
1,2,0,3,1,37.89286111111111,-17.21088888888889,1
1,2,0,3,1,38.00047222222222,-17.264194444444446,1
1,2,0,3,1,37.90338888888889,-17.371750000000002,1
0,0,0,3,1,37.83511111111111,-17.40683333333333,1
1,2,0,2,1,37.7365,-17.226999999999997,1
1,2,0,2,1,38.03444444444444,-17.058305555555556,1
0,0,0,2,1,37.77941666666666,-17.439,1
0,0,0,2,1,37.81105555555556,-17.350105555555558,1
1,2,0,2,1,37.79983333333333,-17.25927777777778,1
0,0,0,2,1,37.72286111111112,-17.34375,1
1,2,0,2,1,37.58354166666667,-16.690055555555556,1
0,0,0,2,1,37.87177777777778,-17.366891666666668,1
0,0,0,2,1,37.86186111111111,-17.23788888888889,1
1,2,0,2,1,37.96027777777778,-17.186805555555555,1
0,0,0,2,1,37.90779166666667,-17.080972222222222,1
0,0,0,2,1,37.90658333333333,-17.013944444444444,1
1,2,0,2,1,38.082972222222224,-17.24002777777778,1
0,0,0,2,1,37.77291666666667,-17.383519444444445,1
1,2,0,2,1,37.81319444444444,-17.219749999999998,1
1,2,0,2,1,37.95180555555556,-17.223499999999998,1
0,0,0,2,1,37.76786111111111,-17.149444444444445,1
0,0,0,2,1,37.59916666666667,-16.743666666666666,1
1,2,0,2,1,37.775444444444446,-16.861222222222224,1
0,0,0,2,1,37.67388888888889,-16.8015,1
1,2,0,2,1,37.56066666666666,-16.60288888888889,1
0,0,0,2,1,37.58613888888889,-16.67136111111111,1
0,0,0,2,1,37.991083333333336,-17.079833333333333,1
1,2,0,2,1,37.94905555555555,-17.108055555555556,1
0,0,0,2,1,38.02591666666667,-17.027444444444445,1
0,0,0,2,1,37.926944444444445,-17.200777777777777,1
0,0,0,2,1,37.97038888888889,-17.29613888888889,1
0,0,0,2,1,37.776944444444446,-17.283805555555556,1
0,0,0,2,1,37.76608333333333,-17.32411111111111,1
0,0,0,2,1,37.80397222222222,-17.29488888888889,1
0,0,0,2,1,38.07013888888889,-17.31425,1
0,0,0,2,1,37.687305555555554,-16.76711111111111,1
0,0,0,2,1,37.92191666666666,-17.04277777777778,1
0,0,0,2,1,37.87736111111112,-16.968083333333333,1
0,0,0,2,1,37.85805555555556,-16.880472222222224,1
0,0,0,2,1,37.69708333333333,-16.718249999999998,1
0,0,0,0,0,36.35097222222223,-15.336944444444445,0
0,0,0,0,0,35.86094444444445,-15.563611111111111,0
0,0,0,0,0,36.44615,-15.675655555555554,0
0,0,0,0,0,36.47290277777778,-15.732991666666669,0
0,0,0,0,0,36.558638888888886,-15.745,0
0,0,0,0,0,35.941627777777775,-15.555983333333334,0
0,0,0,0,0,36.41675,-15.405944444444446,0
0,0,0,0,0,35.98716666666667,-15.567305555555556,0
1,2,0,0,0,36.17558333333333,-15.63125,1
0,0,0,0,0,35.92404166666667,-15.78276388888889,0
0,0,0,0,0,36.342666666666666,-15.896944444444443,0
0,0,0,0,0,36.35911111111111,-15.676777777777778,0
0,0,0,0,0,35.84555555555556,-15.807472222222223,0
0,0,0,0,0,35.94888888888889,-15.863805555555556,0
0,0,0,2,1,36.24861111111111,-15.567888888888888,1
0,0,0,2,1,36.39530555555555,-15.581555555555555,1
0,0,0,1,1,36.42751111111111,-15.467580555555555,1
0,0,0,2,1,36.03055555555555,-15.987972222222222,1
0,0,0,2,1,36.108725,-15.915883333333332,1
0,0,0,3,1,36.27908333333333,-15.725194444444444,1
1,2,0,2,1,36.183794444444445,-15.691030555555557,1
0,0,0,2,1,36.155875,-15.867719444444443,1
0,0,0,2,1,36.24491111111112,-15.928577777777775,1
0,0,0,3,1,36.41775,-15.436777777777776,1
1,2,0,2,1,36.408277777777776,-15.455527777777776,1
1,2,0,3,1,36.51847222222222,-15.494944444444444,1
0,0,0,2,1,36.46922222222222,-15.550361111111112,1
0,0,0,2,1,36.52697222222222,-15.527,1
1,2,0,2,1,36.00246944444444,-15.962144444444444,1
1,2,0,2,1,35.96578055555556,-15.955988888888887,1
1,2,0,3,1,35.87005555555556,-15.837333333333332,1
0,0,0,3,1,36.48383333333334,-15.898055555555556,1
0,0,0,4,1,36.35440277777778,-15.8523,1
1,2,0,2,1,36.24513888888889,-15.681805555555554,1
1,2,0,2,1,36.51738888888889,-15.44825,1
1,2,0,3,1,36.08669444444445,-16.008777777777777,1
0,0,0,3,1,36.017,-15.6025,1
0,0,0,2,1,36.21305555555556,-15.60375,1
1,2,0,3,1,36.17227777777777,-15.798555555555556,1
1,2,0,2,1,35.99125,-15.833833333333336,1
0,0,0,3,1,36.013,-15.803111111111113,1
1,2,0,2,1,36.00516666666667,-15.741388888888888,1
0,0,0,3,1,36.34577777777778,-15.48161111111111,1
1,2,0,3,1,36.10180555555556,-15.5645,1
0,0,0,2,1,36.38652777777778,-15.646694444444444,1
1,2,0,3,1,36.14677777777778,-15.987166666666663,1
0,0,0,2,1,36.04405555555555,-15.88975,1
0,0,0,3,1,36.072833333333335,-15.982861111111111,1
0,0,0,3,1,35.83847222222222,-15.731361111111111,1
1,2,0,3,1,36.38885,-15.604747222222224,1
0,0,0,0,0,36.27910833333333,-15.725247222222222,0
0,0,0,0,0,36.54880555555555,-15.482305555555556,0
0,0,0,0,0,36.45574444444445,-15.470919444444444,0
0,0,0,0,0,36.39041666666667,-15.498083333333332,0
0,0,0,0,0,36.39102777777778,-15.398944444444444,0
0,0,0,0,0,36.39102777777778,-15.398944444444444,0
0,0,0,0,0,36.20830555555556,-15.838333333333336,0
0,0,0,0,0,36.10581666666667,-15.835166666666668,0
0,0,0,0,0,36.359,-15.638,0
0,0,0,3,1,37.71180555555556,-16.156694444444444,1
0,0,0,3,1,37.631166666666665,-16.20572222222222,1
0,0,0,2,1,37.67366666666666,-16.36863888888889,1
0,0,0,4,1,37.76997222222222,-16.33775,1
0,0,0,3,1,37.83244444444445,-16.294500000000003,1
0,0,0,4,1,37.747194444444446,-16.3935,1
0,0,0,6,1,37.27666666666666,-16.26872222222222,1
0,0,0,4,1,37.84397222222223,-16.24788888888889,1
0,0,0,2,1,37.883,-16.28563888888889,1
0,0,0,2,1,37.38044444444444,-16.271638888888887,1
0,0,0,3,1,37.466722222222224,-16.325027777777777,1
0,0,0,4,1,37.41961111111111,-16.268055555555556,1
0,0,0,4,1,37.79836111111111,-16.227944444444443,1
0,0,0,4,1,37.60219444444444,-16.226,1
0,0,0,4,1,37.65402777777778,-16.336666666666666,1
0,0,0,6,1,37.60608333333334,-16.27886111111111,1
0,0,0,2,1,37.62530555555556,-16.458055555555553,1
0,0,0,2,1,37.44919444444445,-16.49302777777778,1
0,0,0,6,1,37.69724722222222,-16.362772222222222,1
0,0,0,3,1,37.849294444444446,-16.276694444444445,1
0,0,0,0,0,33.41013888888889,-16.082666666666665,0
0,0,0,0,0,33.55738888888889,-16.255333333333333,0
0,0,0,0,0,33.46472222222223,-16.098388888888888,0
0,0,0,0,0,33.61613888888889,-16.07863888888889,0
1,2,0,31,1,33.60422777777778,-16.1285,1
1,2,0,0,0,33.53136111111111,-16.193805555555556,1
0,0,0,0,0,34.32091666666667,-14.636027777777777,0
0,0,0,0,0,34.33111111111111,-14.785222222222222,0
0,0,0,3,1,34.19241666666667,-14.449055555555557,1
0,0,0,0,0,34.32738888888889,-14.489166666666666,0
0,0,0,0,0,34.17983333333333,-14.748722222222222,0
1,2,0,0,0,34.333308333333335,-14.665494444444445,1
0,0,0,1,1,34.408,-14.730666666666666,1
0,0,0,2,1,34.51983333333333,-14.611972222222224,1
0,0,0,0,0,34.31099722222222,-14.594808333333336,0
0,0,0,0,0,34.29197222222222,-14.666611111111113,0
0,0,0,0,0,34.35333333333333,-14.618777777777778,0
0,0,0,0,0,34.27630555555555,-14.803861111111113,0
0,0,0,2,1,34.34388888888889,-14.59138888888889,1
0,0,0,0,0,34.315888888888885,-14.668083333333334,0
1,2,0,2,1,34.453833333333336,-14.631472222222223,1
1,2,0,2,1,34.328694444444444,-14.724361111111111,1
1,2,0,1,1,34.42669444444444,-14.668638888888887,1
0,0,0,0,0,34.00994444444444,-14.83161111111111,0
0,0,0,0,0,34.20333333333333,-14.5375,0
0,0,0,3,1,34.30166666666666,-14.507222222222222,1
0,0,0,0,0,34.30380555555556,-14.529916666666669,0
0,0,0,1,1,34.43286111111111,-14.557916666666667,1
0,0,0,1,1,34.33236111111111,-14.512638888888889,1
0,0,0,1,1,34.03911111111111,-14.503991666666666,1
0,0,0,0,0,34.27027777777778,-14.657777777777778,0
0,0,0,0,0,34.27033333333333,-14.66986111111111,0
0,0,0,0,0,34.400925,-14.645072222222222,0
0,0,0,2,1,34.42719444444444,-14.70025,1
1,2,0,0,0,34.31854722222223,-14.419477777777775,1
0,0,0,0,0,34.385305555555554,-14.556722222222223,0
0,0,0,0,0,34.407583333333335,-14.505194444444443,0
0,0,0,0,0,34.41650555555555,-14.43047222222222,0
0,0,0,4,1,34.057916666666664,-14.872444444444444,1
0,0,0,1,1,34.36102777777778,-14.494827777777775,1
0,0,0,1,1,34.03813888888889,-14.505972222222224,1
0,0,0,0,0,34.31619444444444,-14.462638888888888,0
0,0,0,4,1,33.95280555555556,-14.650027777777778,1
0,0,0,0,0,34.39722222222222,-14.594666666666669,0
0,0,0,1,1,34.28472222222222,-14.754166666666666,1
0,0,0,0,0,34.35877777777778,-14.570194444444445,0
0,0,0,0,0,34.439722222222215,-14.470972222222224,0
1,2,0,2,1,33.958108333333335,-14.615305555555556,1
0,0,0,2,1,33.985055555555554,-14.525194444444445,1
1,2,0,0,0,33.798027777777776,-14.555666666666667,1
0,0,0,2,1,33.918436111111106,-14.50751111111111,1
0,0,0,0,0,34.21094444444445,-14.688,0
0,0,0,0,0,34.172555555555554,-14.656333333333334,0
0,0,0,2,1,34.147777777777776,-14.619861111111112,1
0,0,0,2,1,34.109,-14.585833333333332,1
0,0,0,5,1,34.12177777777778,-14.651083333333334,1
0,0,0,3,1,33.760416666666664,-14.521805555555556,1
1,2,0,2,1,33.94327777777777,-14.483472222222222,1
1,2,0,1,1,34.04436111111111,-14.642638888888888,1
0,0,0,5,1,34.21183333333334,-14.652805555555556,1
0,0,0,0,0,34.27161111111111,-14.546111111111111,0
0,0,0,0,0,33.90561111111111,-14.574277777777777,0
0,0,0,0,0,34.23555555555556,-14.562222222222225,0
0,0,0,0,0,34.34999166666667,-14.423886111111113,0
1,2,0,0,0,34.16975,-14.792777777777776,1
0,0,0,3,1,34.34091666666667,-14.643333333333333,1
0,0,0,0,0,34.27405,-14.689030555555556,0
0,0,0,0,0,34.301944444444445,-14.64925,0
1,2,0,2,1,34.33611111111112,-14.7475,1
0,0,0,2,1,34.209694444444445,-14.54625,1
1,2,0,1,1,34.23258333333334,-14.587305555555556,1
0,0,0,0,0,34.27152777777778,-14.577388888888889,0
0,0,0,0,0,34.24486111111111,-14.610666666666669,0
1,2,0,0,0,34.28469444444444,-14.771333333333336,1
1,2,0,3,1,34.303916666666666,-14.732944444444444,1
0,0,0,2,1,34.30094444444444,-14.783138888888889,1
0,0,0,1,1,34.292202777777774,-14.423452777777776,1
0,0,0,0,0,34.29558055555555,-14.888302777777778,0
0,0,0,0,0,34.07933333333334,-14.618638888888889,0
1,2,0,2,1,33.956944444444446,-14.55277777777778,1
1,2,0,0,0,34.117222222222225,-14.531305555555557,1
1,2,0,0,0,34.05105555555555,-14.563,1
0,0,0,0,0,34.25011111111111,-14.73052777777778,0
1,2,0,0,0,34.284166666666664,-14.440388888888888,1
0,0,0,0,0,34.18333333333333,-14.591944444444444,0
0,0,0,0,0,34.452111111111115,-14.5025,0
0,0,0,3,1,34.249027777777776,-14.520861111111111,1
1,2,0,1,1,33.9916,-14.586525,1
1,2,0,1,1,34.16025,-14.612916666666669,1
1,2,0,3,1,34.47302777777778,-14.564527777777778,1
0,0,0,0,0,34.21519444444445,-14.88636111111111,0
0,0,0,0,0,34.32105555555556,-14.803055555555556,0
0,0,0,0,0,34.29311111111111,-14.710388888888888,0
0,0,0,2,1,34.113,-14.613083333333332,1
0,0,0,0,0,34.08302777777778,-14.573305555555557,0
0,0,0,0,0,34.15830555555556,-14.46738888888889,0
0,0,0,3,1,34.153527777777775,-15.028861111111112,1
0,0,0,0,0,33.88930555555555,-14.533472222222224,0
0,0,0,0,0,34.388888888888886,-14.677402777777775,0
0,0,0,0,0,34.010416666666664,-14.6275,0
1,2,0,0,0,34.117222222222225,-14.531305555555557,1
0,0,0,3,1,33.88733333333333,-14.68375,1
1,2,0,0,0,34.427277777777775,-14.700194444444444,1
0,0,0,0,0,34.156416666666665,-14.800694444444446,0
1,2,0,2,1,34.10611111111111,-14.911555555555555,1
1,2,0,6,1,34.080111111111115,-14.691638888888887,1
0,0,0,0,0,34.137277777777776,-14.759777777777778,0
1,2,0,2,1,34.53897222222222,-14.626916666666666,1
0,0,0,0,0,34.398666666666664,-14.47788888888889,0
1,2,0,2,1,34.069750000000006,-14.497388888888889,1
0,0,0,2,1,34.23111111111111,-14.505277777777778,1
0,0,0,1,1,34.225797222222226,-14.50300277777778,1
1,2,0,4,1,34.51544444444445,-14.682055555555555,1
1,2,0,3,1,34.468575,-14.529022222222222,1
0,0,0,1,1,34.48152777777778,-14.603083333333332,1
1,2,0,0,0,34.11143888888889,-14.468163888888888,1
0,0,0,2,1,34.164833333333334,-14.527916666666668,1
0,0,0,2,1,34.41486111111111,-14.615888888888888,1
0,0,0,1,1,34.22105555555556,-14.438055555555556,1
1,2,0,0,0,34.152969444444444,-14.55003888888889,1
0,0,0,0,0,34.52205,-14.633997222222222,0
1,2,0,0,0,34.12097222222222,-14.512944444444445,1
1,2,0,0,0,34.093472222222225,-14.494277777777777,1
1,2,0,4,1,34.11475,-14.56027777777778,1
0,0,0,0,0,34.43116666666666,-14.525666666666668,0
1,2,0,0,0,34.000480555555555,-14.55083888888889,1
0,0,0,2,1,34.14769444444445,-14.722861111111111,1
0,0,0,0,0,34.018388888888886,-14.503416666666666,0
0,0,1,6,1,34.165,-14.493333333333332,1
0,0,0,0,0,34.32563888888889,-14.53736111111111,0
1,2,0,0,0,34.24577777777778,-14.68777777777778,1
0,0,0,2,1,34.18391666666666,-14.704388888888888,1
0,0,0,1,1,34.2905,-14.419055555555556,1
1,2,0,0,0,34.10022222222222,-14.655055555555556,1
1,2,0,0,0,34.13466666666667,-14.882722222222222,1
0,0,0,0,0,34.10936111111111,-14.853777777777776,0
0,0,0,2,1,34.07025,-14.775444444444446,1
0,0,0,0,0,33.86844444444444,-14.562305555555556,0
0,0,0,2,1,33.85088888888889,-14.662333333333336,1
1,2,0,0,0,34.24341666666667,-14.77913888888889,1
0,0,0,2,1,34.35283611111111,-14.390783333333331,1
0,0,0,2,1,34.25,-14.62875,1
0,0,0,0,0,34.09482777777778,-14.625933333333334,0
0,0,0,0,0,33.839194444444445,-14.52725,0
0,0,0,2,1,34.17122222222222,-14.624777777777778,1
0,0,0,0,0,34.21625,-14.615777777777778,0
0,0,0,0,0,33.92783333333333,-14.760111111111112,0
0,0,0,0,0,34.19309444444444,-14.653455555555556,0
0,0,0,0,0,34.191916666666664,-14.662083333333332,0
0,0,0,0,0,34.26583333333333,-14.647972222222222,0
0,0,0,3,1,33.96494444444445,-14.50088888888889,1
0,0,0,0,0,33.82633333333334,-14.61172222222222,0
0,0,0,6,1,33.970305555555555,-14.749916666666666,1
0,0,0,0,0,34.05686111111111,-14.617777777777778,0
0,0,0,0,0,34.344722222222224,-14.450416666666666,0
0,0,0,0,0,34.49863888888889,-14.568055555555556,0
0,0,0,0,0,34.271166666666666,-14.442527777777778,0
0,0,0,0,0,33.85088888888889,-14.662333333333336,0
0,0,0,4,1,34.34052777777778,-14.54486111111111,1
0,0,0,0,0,33.838975000000005,-14.581408333333334,0
0,0,0,0,0,34.16327777777778,-14.576888888888888,0
0,0,0,0,0,34.09804722222223,-14.476708333333333,0
0,0,0,0,0,33.91597222222222,-14.537638888888887,0
0,0,0,0,0,33.99280555555556,-14.49861111111111,0
0,0,0,0,0,34.35798888888889,-14.763027777777776,0
0,0,0,0,0,34.12566666666667,-14.688833333333331,0
0,0,0,0,0,34.11291666666667,-14.739722222222222,0
0,0,0,0,0,33.88295277777778,-14.626327777777778,0
0,0,0,0,0,34.40969444444444,-14.694888888888888,0
0,0,0,0,0,33.938222222222215,-14.598305555555555,0
1,2,0,0,0,32.77925,-15.59961111111111,1
0,0,0,0,0,32.809888888888885,-15.727694444444444,0
0,0,0,1,1,32.20161111111111,-15.763527777777778,1
0,0,0,0,0,32.961263888888894,-15.64161111111111,0
1,2,0,0,0,32.824555555555555,-15.617111111111113,1
0,0,0,0,0,32.23125,-15.736888888888888,0
1,2,0,0,0,32.6555,-15.709722222222222,1
0,0,0,0,0,32.71297222222223,-15.81188888888889,0
0,0,0,0,0,32.781444444444446,-16.080555555555556,0
0,0,0,0,0,32.86688888888889,-15.85075,0
0,0,0,0,0,32.74446388888889,-15.62056388888889,0
0,0,0,0,0,32.70558055555556,-15.686166666666669,0
1,2,0,0,0,32.743500000000004,-15.68402777777778,1
0,0,0,0,0,32.70966666666667,-15.732,0
0,0,0,0,0,32.263666666666666,-16.016555555555556,0
0,0,0,0,0,32.72825,-15.856916666666669,0
0,0,0,0,0,32.133944444444445,-15.998638888888888,0
1,2,1,4,1,32.75822222222222,-15.737527777777776,1
0,0,0,0,0,32.59963888888889,-15.809833333333334,0
0,0,0,0,0,32.73822222222222,-15.647555555555556,0
0,0,0,0,0,32.64823333333333,-15.588294444444443,0
1,2,0,0,0,32.57966666666667,-16.11813888888889,1
0,0,0,0,0,32.872083333333336,-15.6125,0
0,0,0,0,0,32.163944444444446,-15.898444444444443,0
0,0,0,0,0,32.86108333333333,-15.66275,0
0,0,0,0,0,33.022638888888885,-15.683527777777778,0
0,0,0,0,0,32.573861111111114,-15.633722222222222,0
0,0,0,0,0,32.60461111111111,-15.691888888888888,0
0,0,0,0,0,32.47888888888889,-16.12986111111111,0
0,0,0,5,1,32.98075,-15.82675,1
1,2,0,3,1,33.59580277777778,-16.41933611111111,1
1,1,0,3,1,33.657494444444445,-16.250108333333333,1
0,0,0,3,1,33.381905555555555,-16.661652777777775,1
0,0,0,0,0,33.11513888888889,-16.366333333333333,0
1,1,0,3,1,33.080000000000005,-16.639722222222222,1
1,1,0,3,1,33.10534444444445,-16.491430555555556,1
1,2,0,3,1,33.30916666666666,-16.392222222222223,1
1,2,0,3,1,32.92169444444444,-17.019444444444442,1
1,2,0,3,1,33.63561388888889,-16.29319166666667,1
1,1,0,0,0,33.17972222222222,-16.577444444444446,1
1,2,0,3,1,32.91,-16.40694444444444,1
1,1,0,0,0,33.077222222222225,-17.23638888888889,1
1,2,0,3,1,33.53811111111111,-16.345916666666664,1
1,1,0,3,1,33.346138888888895,-16.305666666666667,1
1,1,0,0,0,33.38780277777778,-16.304397222222224,1
1,1,0,3,1,33.72280555555556,-16.411305555555554,1
